LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
A4-74-L-864-1566-0,829377,CHOCOLATE CHIP DARK SEMI SWT1M,1,25#,25,36.2,34,0,green,http://yourURL?LOCATION=
A4-76-R-684-1602-0,726068,FLAXSEED MEAL GOLDEN GF OG,4,16 OZ,4.55,15.4,10.45,0,green,http://yourURL?LOCATION=
A4-76-R-684-1602-60,267741,SAUCE COCKTAIL EXTRA HOT,12,8 OZ,6,6.8,20.28,0,green,http://yourURL?LOCATION=
A4-78-L-864-1626-0,890320,T-SACK DETROIT WING CO .,1000,11X6X21,18.75,5,17.13,0,green,http://yourURL?LOCATION=
A4-78-L-864-1626-60,693768,ORANGES 113 CT,1,113 CT,40,8,29.5,0,green,http://yourURL?LOCATION=
A4-86-R-684-1722-0,503323,TUB LG PUMPKIN SEEDS R/S,12,11 OZ,9.25,94.2,25.81,8,red,http://yourURL?LOCATION=
A4-86-R-684-1722-60,305317,"WRAP EVERYTHING NY STYLE 10""",6,8.5 OZ,3.65,41.4,9.67,0,green,http://yourURL?LOCATION=
A4-87-L-864-1734-60,448803,HORSERADISH SAUCE PURE,6,32 OZ,14,4.6,13.28,0,green,http://yourURL?LOCATION=
A4-90-R-684-1782-0,645641,CASHEWS PIECES TOASTED N/SALT,2,5#,10,2.8,51.8,0,green,http://yourURL?LOCATION=
A4-90-R-684-1782-60,481813,PEANUTS CHOPPED/GRANUL RST/NS,1,5#,5,24.4,5.9,0,green,http://yourURL?LOCATION=
A4-91-L-864-1794-0,922500,SACKS KRAFT-OLESONS MARKETS,400,1/6-75#,58,23.2,33.39,0,green,http://yourURL?LOCATION=
A4-91-L-864-1794-60,358050,HORSERADISH EXTRA HOT,12,8.5 OZ,6.375,13.4,13.35,0,green,http://yourURL?LOCATION=
A4-93-R-684-1830-0,358056,HORSERADISH PURE,12,5 OZ,3.75,11,8.45,0,green,http://yourURL?LOCATION=
A4-93-R-684-1830-60,358059,HORSERADISH PURE EXTRA HOT,12,8 OZ,6,14.2,11.95,0,green,http://yourURL?LOCATION=
A4-95-L-864-1854-0,227000,CHEESE MUENSTER SLICED,12,8 OZ,6,16,24.36,0,green,http://yourURL?LOCATION=
A4-95-L-864-1854-60,207803,TUB SM CHOC PEANUTS DD,12,9 OZ.,7.75,222.2,19.4,0,green,http://yourURL?LOCATION=
A4-98-R-684-1890-0,444345,PEPPERS RED ROASTED,6,#10 CAN,45,16.6,28.5,0,green,http://yourURL?LOCATION=
A4-98-R-684-1890-60,510696,SOUP BRAISED BEEF VEGETABLE,2,8#,16,18,1.955,0,green,http://yourURL?LOCATION=
A5-101-R-912-1926-0,280883,TURKEY BREAST OVEN CLASSIC,2,7# AVG,14,167,5.1,0,green,http://yourURL?LOCATION=
A5-105-L-1092-1986-0,809334,GRAIN WHEAT BRAN,4,20 OZ,5.65,7.3,5.75,0,green,http://yourURL?LOCATION=
A5-105-L-1092-1986-48,514657,TUB SM GUMMI BEARS WILD CHERRY,12,13 OZ,9.75,5.2,18.69,0,green,http://yourURL?LOCATION=
A5-105-R-912-1986-0,744054,HANK'S DIET ROOT BEE,6,4 PK,32.35,5.5,18,0,green,http://yourURL?LOCATION=
A5-105-R-912-1986-60,613000,LID WHITE VENT/SIP THRU #8UL,1000,8 OZ,5,3.6,15.44,0,green,http://yourURL?LOCATION=
A5-113-L-1092-2094-0,962057,T-SACK-THANK YOU MEGA 1 MIL,500,13X9X22,22.4,69.2,26.73,0,green,http://yourURL?LOCATION=
A5-113-L-1092-2094-48,620205,PASTA SAUCE TUSCAN HERB,6,#10 CAN,39.38,11.2,31.88,0,green,http://yourURL?LOCATION=
A5-113-R-912-2094-0,208800,BRAUNSCHWIEGER FRESH LIVER N/C,2,4#,8,12.8,2.79,0,green,http://yourURL?LOCATION=
A5-113-R-912-2094-60,274508,CHEESE SINGLES GRILLED MELTS,12,12 OZ,9,34.4,22.68,0,green,http://yourURL?LOCATION=
A5-118-L-1092-2154-0,274542,CHEESE SINGLES AMERICAN,12,12 OZ,9,19.8,22.68,0,green,http://yourURL?LOCATION=
A5-118-L-1092-2154-48,897151,DIP CREAMY SPINACH,6,11 OZ,3.75,23.2,13.67,0,green,http://yourURL?LOCATION=
A5-122-R-912-2214-60,374103,TUB LG ALMOND WHOLE RAW,12,15 OZ,12.25,53.8,39,0,green,http://yourURL?LOCATION=
A5-126-L-1092-2274-0,108700,HOT PEPPER CHEESE LOAF,2,5#,10,48.2,2.61,0,green,http://yourURL?LOCATION=
A5-126-L-1092-2274-48,552700,SOUP CHICKEN W/RICE,2,8#,16,35.6,1.75,0,green,http://yourURL?LOCATION=
A5-126-R-912-2274-0,552900,SOUP TOMATO TORTELLINI,2,8#,16,44.2,1.81,0,green,http://yourURL?LOCATION=
A5-126-R-912-2274-60,520216,"LID 6"" SQUARE HIGH DOME",200,"6""",12,2.3,40.56,0,green,http://yourURL?LOCATION=
A5-12-L-1092-678-0,100586,TUB LG SOUR GUMMI CHERRIES,12,15 OZ,12.25,4.6,24.56,0,green,http://yourURL?LOCATION=
A5-12-L-1092-678-48,603815,GUMMI PEACHES BULK,6,5#,30,6.5,56.06,0,green,http://yourURL?LOCATION=
A5-130-L-1092-2322-0,749603,TURKEY BREAST MAPLE HONEY,3,3.5#,10.5,2.8,5.34,0,green,http://yourURL?LOCATION=
A5-135-L-1092-2382-48,834834,COTTAGE CHEESE 4% SMALL CURD,4,24 OZ,18,171.6,8.12,8,red,http://yourURL?LOCATION=
A5-135-R-912-2382-0,894800,BREADING FRYER MX GREEN LABL,1,50#,51.8,179.6,50.61,1,red,http://yourURL?LOCATION=
A5-135-R-912-2382-60,928221,ROAST BEEF SLICED ABF MEDIUM,12,7 OZ,5.25,3.3,48.24,0,green,http://yourURL?LOCATION=
A5-140-L-1092-2442-0,928235,HAM HONEY SLICED ABF,12,7 0Z,5.25,9,38.16,0,green,http://yourURL?LOCATION=
A5-140-L-1092-2442-48,928270,AMERICAN WHITE SLICED,12,8 OZ.,6,3,33.48,0,green,http://yourURL?LOCATION=
A5-140-R-912-2442-0,928263,PEPPERONI SLICED,12,5 OZ,3.75,6.8,30,0,green,http://yourURL?LOCATION=
A5-140-R-912-2442-60,235403,SWISS LORRAINE ORIGINAL,2,6#,10,147.2,3.05,3,red,http://yourURL?LOCATION=
A5-149-L-1092-2550-0,766177,SYNGERY TRILOGY,12,16 OZ,14.16,463.2,23.35,2,red,http://yourURL?LOCATION=
A5-149-L-1092-2550-48,670400,SACKS BROWN KRAFT,500,1/6-57#,55,15.8,29.73,3,red,http://yourURL?LOCATION=
A5-149-R-912-2550-0,773175,FLOUR COCONUT HIGH FIBER,4,16 OZ,4.5,19.8,15.21,0,green,http://yourURL?LOCATION=
A5-149-R-912-2550-60,576639,KETTLE CHIP SOUR CREAM & ONION,15,5 OZ,4.69,9.8,24.3,0,green,http://yourURL?LOCATION=
A5-154-L-1092-2610-0,937097,TURKEY BRST HATCH GREEN CHILE,2,7#,14,9.8,5.3,0,green,http://yourURL?LOCATION=
A5-154-L-1092-2610-48,937090,CHICKEN BREAST TERIYAKI,2,6#,12,10.2,4.62,0,green,http://yourURL?LOCATION=
A5-159-R-912-2670-0,641103,DIP CREAMY GARLIC CHEESE,2,5#,10,112.8,2.72,0,green,http://yourURL?LOCATION=
A5-159-R-912-2670-60,771325,BEANS CHICK PEAS IN BRINE,6,110 OZ,47.75,32.8,20.1393,0,green,http://yourURL?LOCATION=
A5-15-R-912-726-0,837100,SACKS HAND UP-HOMETOWN IGA,300,1/6-70#,47,6.6,36.76,0,green,http://yourURL?LOCATION=
A5-15-R-912-726-60,608700,BOX HOT FOOD-EXPRESSIONS,250,7X4X2.7,17.7,79.8,37.49,0,green,http://yourURL?LOCATION=
A5-164-L-1092-2730-48,547703,BRIE 3 KILO FRANCE,1,6-7#,7,3.4,4.29,0,green,http://yourURL?LOCATION=
A5-164-R-912-2730-0,482187,SUNFLOWER SEED KERNELS RNS,1,5#,5,46.8,4.5,0,green,http://yourURL?LOCATION=
A5-164-R-912-2730-60,482204,SUNFLOWER SEED KERNELS RAW,1,5#,5,25.6,3.75,0,green,http://yourURL?LOCATION=
A5-18-L-1092-786-0,931490,TUB FIGS MISSION CALIF. ORGANIC,24,8 OZ,12,1.2,73.7339,0,green,http://yourURL?LOCATION=
A5-18-L-1092-786-48,768041,FLAXSEED MEAL GF,4,16 OZ,4.4,39.6,8.09,0,green,http://yourURL?LOCATION=
A5-18-R-912-786-0,735299,CEREAL HOT OATS GF,4,32 OZ,8.9,13.4,16.09,0,green,http://yourURL?LOCATION=
A5-18-R-912-786-60,932218,DESSERT THINS CHOC CHIP,12,5 OZ,3.75,9,21.49,0,green,http://yourURL?LOCATION=
A5-195-L-1092-3138-0,272900,CREAM CHEESE INDIV PACKET,100,1 OZ,7,39,18.09,0,green,http://yourURL?LOCATION=
A5-195-R-912-3138-72,247000,SALAD HAM,2,5#,10,82.6,3.375,0,green,http://yourURL?LOCATION=
A5-199-L-1092-3198-0,519757,SACKS RICS FOOD CENTER HND UP,300,1/6 70#,56,12.6,32.93,1,red,http://yourURL?LOCATION=
A5-199-L-1092-3198-36,154500,SALAD CHICKEN LEMON ALMOND,2,5#,10,27.8,4.17,0,green,http://yourURL?LOCATION=
A5-199-L-1092-3198-72,777119,CEREAL HOT OAT BRAN,4,18 OZ,4.8,17.7,7.16,0,green,http://yourURL?LOCATION=
A5-199-R-912-3198-0,449513,PASTA SALAD BACON HV RANCH,2,8#,16,37.8,1.63,0,green,http://yourURL?LOCATION=
A5-199-R-912-3198-36,810337,CREAM SODA,6,4 PK,37.95,5.3,16,0,green,http://yourURL?LOCATION=
A5-1-L-1092-390-0,308041,OIL CORN 100%  ZTF,1,35#,35,67.6,23.86,0,green,http://yourURL?LOCATION=
A5-1-L-1092-390-48,227900,CHEESE MONTEREY JACK SLICED,12,8 OZ,6,11,26.16,0,green,http://yourURL?LOCATION=
A5-1-R-912-390-0,555703,CHEDDAR SMOKIN GOOD CHEESE *,4,2#,8,28.2,2.45,0,green,http://yourURL?LOCATION=
A5-1-R-912-390-60,195302,DRESSING POUCH GOLDEN ITALIAN,60,1.5 OZ,5.62,11.8,10.86,0,green,http://yourURL?LOCATION=
A5-202-R-912-3246-0,673100,CUPS SOUP PAPER W/LID EXPRESN,132,8-10 OZ,6.4,18.4,19.9,0,green,http://yourURL?LOCATION=
A5-202-R-912-3246-36,687300,TOWEL PAPER 2-PLY 90 SHEET,30,11X9,15.73,117.4,19.09,1,red,http://yourURL?LOCATION=
A5-206-L-1092-3306-0,921613,PROTEIN BEVERAGE MILK STRAW,12,12 OZ,9,6.8,16.44,0,green,http://yourURL?LOCATION=
A5-206-L-1092-3306-36,921606,PROTEIN BEVERAGE MILK VAN,12,12 OZ,9,6.6,16.44,0,green,http://yourURL?LOCATION=
A5-206-L-1092-3306-72,823514,CHOCOLATE ORANGE CURLS,1,10#,10,0.5,46.44,0,green,http://yourURL?LOCATION=
A5-206-R-912-3306-0,764925,PIZZA SAUCE ITALIAN RTU 107 OZ,6,#10 CAN,40.13,18,26.1,0,green,http://yourURL?LOCATION=
A5-209-L-1092-3366-72,374903,TUB LG MIXED NUTS DELUXE W/S,12,13 OZ,10.75,24.8,55,0,green,http://yourURL?LOCATION=
A5-209-R-912-3366-0,827945,BASE BANANA FRUIT #1273,2,16#,32,1.4,44.48,0,green,http://yourURL?LOCATION=
A5-209-R-912-3366-36,516068,TUB MD GUMMI BEAR CHOC COVERED,12,11 OZ,8.25,7.6,33.25,0,green,http://yourURL?LOCATION=
A5-209-R-912-3366-72,745482,NUT THIN SESAME CRACKER,12,4.25 OZ,4.9,14.5,24.96,0,green,http://yourURL?LOCATION=
A5-213-L-1092-3426-0,843803,SOUP BLACK BEAN,2,8#,16,28.8,1.725,0,green,http://yourURL?LOCATION=
A5-213-L-1092-3426-36,286765,MILK SOY CHOCOLATE ESL,6,64 OZ,26.75,8.8,16.32,0,green,http://yourURL?LOCATION=
A5-213-L-1092-3426-72,281546,SALAD RED POTATO & SPINACH,1,5#,5,35,1.79,0,green,http://yourURL?LOCATION=
A5-213-R-912-3426-0,543710,QUINOA BULGUR MIX,4,3.3#,13.2,37.5,2.43,0,green,http://yourURL?LOCATION=
A5-213-R-912-3426-36,674800,"BAKING CUPS 15CX-4.5""(2"" DIA)",10,1000 CT,10.5,7.8,35.97,0,green,http://yourURL?LOCATION=
A5-213-R-912-3426-72,805900,BAGS BAKERY PP 8# EXPRESSIONS,500,6X4X12,7.25,17,41.6,0,green,http://yourURL?LOCATION=
A5-216-L-1092-3474-0,639810,PASTA SAUCE GARLIC,12,24 OZ,18,58,11.53,0,green,http://yourURL?LOCATION=
A5-216-L-1092-3474-24,543625,SALSA BLACK BEAN & CORN,6,16 OZ,6,88.4,12,0,green,http://yourURL?LOCATION=
A5-216-L-1092-3474-72,380408,CHEESE MOZZARELLA C&W,20,7-10 OZ,10,1,2.81,0,green,http://yourURL?LOCATION=
A5-216-R-912-3474-0,904829,SOUP CHICKEN NOODLE W/KALE,8,24 OZ,12,16.8,23.92,0,green,http://yourURL?LOCATION=
A5-216-R-912-3474-24,904818,SOUP BROC CHEDDAR W/PARMESAN,8,24 OZ,12,22,23.92,0,green,http://yourURL?LOCATION=
A5-216-R-912-3474-72,904840,SOUP CHICKEN TORTILLA,8,24 OZ,12,13.6,23.92,0,green,http://yourURL?LOCATION=
A5-219-L-1092-3534-0,854403,BREADING GREEN LABEL,1,25#,26,28,25.73,0,green,http://yourURL?LOCATION=
A5-219-R-912-3534-24,943187,GUMMI BEARS ORGANIC,4,5#,20,0,58,0,green,http://yourURL?LOCATION=
A5-219-R-912-3534-72,672200,BOX PIZZA BROWN OVEN HOT DESGN,50,14X14X2,20,91,14.9,0,green,http://yourURL?LOCATION=
A5-24-L-1092-906-0,475761,POPCORN CARAMEL & CHEDDAR MIX,12,6 OZ,4.5,19.8,23.76,0,green,http://yourURL?LOCATION=
A5-24-R-912-906-0,144542,SPINACH DIP PRE-PACKAGED,12,12 OZ,9,13.2,29,0,green,http://yourURL?LOCATION=
A5-24-R-912-906-60,767150,CHEESE LIVER,16,12 OZ,12,7,35.4,0,green,http://yourURL?LOCATION=
A5-28-L-1092-954-0,701775,HAM STEAK SMOKED BONELESS,10,8 OZ,5,6.6,15.2,0,green,http://yourURL?LOCATION=
A5-28-L-1092-954-48,931140,TURKEY ORIG ORG,10,6 OZ,3.75,0.4,35.5,0,green,http://yourURL?LOCATION=
A5-28-R-912-954-0,879056,PANINO PEPPERONI 2PK,16,1.5 OZ,1.5,80.4,16.48,0,green,http://yourURL?LOCATION=
A5-28-R-912-954-60,915971,JARLSBERG CHEESE STICKS,12,6 OZ,4.5,4.8,37,0,green,http://yourURL?LOCATION=
A5-33-L-1092-1014-0,915992,TUNA SALAD,12,12 OZ,9,3.4,41.27,0,green,http://yourURL?LOCATION=
A5-33-L-1092-1014-48,915985,HAM SALAD,12,12 OZ,9,6.2,31.91,0,green,http://yourURL?LOCATION=
A5-33-R-912-1014-0,719403,PARMESAN BELLAVITANO GOLD,12,5.3 OZ,4.29,27.8,33.2,0,green,http://yourURL?LOCATION=
A5-33-R-912-1014-60,181000,DRESSING RANCH CLASSIC,12,15 OZ,20,35.8,31.92,0,green,http://yourURL?LOCATION=
A5-37-L-1092-1074-0,691711,CHEESE SINGLES AMERICAN,48,12 OZ,36,22.6,64.13,0,green,http://yourURL?LOCATION=
A5-37-L-1092-1074-48,832318,ICING BRILLIANT GREEN ZTF,1,14#,14,6.4,19.24,0,green,http://yourURL?LOCATION=
A5-37-R-912-1074-0,832335,ICING BRILLIANT ORANGE ZTF,1,14#,14,7,19.23,0,green,http://yourURL?LOCATION=
A5-37-R-912-1074-60,832348,SWISS CHEESE,3,8#,24,27.8,2,0,green,http://yourURL?LOCATION=
A5-3-L-1092-450-0,686832,DESSERT TAPIOCA PUDDING,2,5.5#,11,17.6,1.55,0,green,http://yourURL?LOCATION=
A5-3-L-1092-450-48,766156,SYNERGY COSMIC CRANBERRY,12,16 OZ,14.16,215,23.35,1,red,http://yourURL?LOCATION=
A5-3-R-912-450-0,730100,BEANS BAKED ORIGINAL 117 OZ,6,#10 CAN,43.875,77.6,31.15,0,green,http://yourURL?LOCATION=
A5-3-R-912-450-60,191400,CREAMER IRISH,288,1/2 OZ,12,10,16.3,0,green,http://yourURL?LOCATION=
A5-41-L-1092-1134-0,832352,ICING BRILLIANT PINK ZTF,1,14#,14,10.8,19.23,0,green,http://yourURL?LOCATION=
A5-45-L-1092-1182-48,246100,PEPPERONI SANDWICH SLICED,2,5#,10,58.6,3.58,1,red,http://yourURL?LOCATION=
A5-45-R-912-1182-0,357542,TUB LG POWER MIX WITH M&M,12,15 OZ,12.25,83.2,35.36,0,green,http://yourURL?LOCATION=
A5-45-R-912-1182-60,926212,KRAUT FENNEL BEET OH,12,16 OZ,12,5.6,76.44,0,green,http://yourURL?LOCATION=
A5-4-L-1092-498-0,682917,SQUASH SEEDS - OREGON JUMBO,1,20#,20,8.6,45,0,green,http://yourURL?LOCATION=
A5-4-L-1092-498-48,879540,CUP-GT PIE 20OZ  DUO SHIELD,350,20 OZ,26,9.6,38.75,0,green,http://yourURL?LOCATION=
A5-4-R-912-498-0,158653,T-SACK-LASSAK DELICATESSEN,1000,12X7X21,17,24,17.89,0,green,http://yourURL?LOCATION=
A5-50-L-1092-1242-0,795190,PASTA FETTUCCINE TRI COLOR,6,12 OZ,5.4,4.8,11.63,0,green,http://yourURL?LOCATION=
A5-50-L-1092-1242-48,369290,CHEESECAKE KEYLIME,6,12 OZ,4.5,34,10.09,0,green,http://yourURL?LOCATION=
A5-50-R-912-1242-0,927955,TURKEY PASTRAMI NAT UNCURED,3,4#,12,0.8,4.83,0,green,http://yourURL?LOCATION=
A5-50-R-912-1242-60,201300,MOZZARELLA FRESH BOCCONCINI,6,7 OZ,2.625,85,9.7387,0,green,http://yourURL?LOCATION=
A5-58-L-1092-1362-0,835064,REESE CUPS GROUND,4,5#,20,49.8,75.2,0,green,http://yourURL?LOCATION=
A5-58-L-1092-1362-48,596018,FETA CHEESE IN BRINE,1,27#,27,46.2,1.8005,0,green,http://yourURL?LOCATION=
A5-58-R-912-1362-0,882205,GLAZE STRAWBERRY,1,40#,40,4.2,35.75,0,green,http://yourURL?LOCATION=
A5-58-R-912-1362-60,489004,DIPPING SAUCE SWEET N SOUR,100,2 OZ,12.5,4.2,21.35,0,green,http://yourURL?LOCATION=
A5-62-L-1092-1410-0,816700,BOX HOT FOOD-10#BARN HARVEST,100,8X6X8,17,8,43.86,0,green,http://yourURL?LOCATION=
A5-62-L-1092-1410-48,489021,DIPPING SAUCE RANCH,100,2 OZ,12.5,11.8,26.21,0,green,http://yourURL?LOCATION=
A5-67-R-912-1470-0,375503,TUB LG DRIED PINEAPPLE CHUNKS,12,14 OZ,11.5,43.6,29.73,13,red,http://yourURL?LOCATION=
A5-67-R-912-1470-60,855387,T-SACK-GARDEN FRESH MARKET,1000,11X6X21,22,120,17.3,0,green,http://yourURL?LOCATION=
A5-6-R-912-558-60,241200,COLE SLAW DELUXE,3,10#,30,87.6,0.955,0,green,http://yourURL?LOCATION=
A5-71-L-1092-1530-0,277908,CHEESE BAR SHARP PINCONNING,12,16 OZ,12,27.6,45,0,green,http://yourURL?LOCATION=
A5-71-L-1092-1530-48,933268,SALAD PAD THAI BOWLS,8,10.5 OZ,5.29,28.4,16,0,green,http://yourURL?LOCATION=
A5-71-R-912-1530-0,933289,SALAD TUSCAN CHICKPEA BOWLS,8,10.5 OZ,5.29,20.8,16,0,green,http://yourURL?LOCATION=
A5-71-R-912-1530-60,474639,FONTINA WEDGE,10,8 OZ,5,27.6,22.03,0,green,http://yourURL?LOCATION=
A5-75-L-1092-1590-0,257400,TEA SWEET,24,23.5 OZ,41.18,81.8,14.99,0,green,http://yourURL?LOCATION=
A5-79-L-1092-1638-48,240000,MACARONI SALAD,3,10#,30,64.6,1.01,1,red,http://yourURL?LOCATION=
A5-79-R-912-1638-0,647900,BAGS MEAT/POULTRY CLEAR 2 MIL,500,8X4X18,14.4,86,21.58,0,green,http://yourURL?LOCATION=
A5-79-R-912-1638-60,531062,TUB SM PISTACHIO IN-SHELL,12,7 OZ,5.25,8.2,32.47,0,green,http://yourURL?LOCATION=
A5-84-L-1092-1698-0,760799,CEREAL HOT OATS STEEL CUT,4,24 OZ,6.35,14.8,13.27,0,green,http://yourURL?LOCATION=
A5-84-L-1092-1698-48,204111,TUB PAN SUNFLOWER KERNRL R/SS,12,11 OZ,8.25,4.6,16.29,0,green,http://yourURL?LOCATION=
A5-84-R-912-1698-0,728403,TUB LG PRETZELS RASPBERRY,12,7 OZ,6.25,4.6,17.49,0,green,http://yourURL?LOCATION=
A5-84-R-912-1698-60,930608,DONUT BAG CRUNCH,6,9.5 OZ,4.73,23.8,12.41,0,green,http://yourURL?LOCATION=
A5-88-L-1092-1758-0,832327,BASE WHITE CHOCOLATE SAUCE,3,64 OZ,16.25,8.4,41.4,0,green,http://yourURL?LOCATION=
A5-88-R-912-1758-0,701348,OLIVES GREEN CRACKED SPR COLOS,1,10#,11,3.4,27,0,green,http://yourURL?LOCATION=
A5-88-R-912-1758-60,868290,PASTA ANGEL HAIR NESTS,12,8.8 OZ,6.6,17.4,18.9,0,green,http://yourURL?LOCATION=
A5-92-L-1092-1818-0,285400,PICKLES KOSHER,1,512 OZ,32,87.2,19.8,0,green,http://yourURL?LOCATION=
A5-92-L-1092-1818-48,928018,TURKEY OVEN RST ABF,2,7-8#,14,1.6,4.92,0,green,http://yourURL?LOCATION=
A5-92-R-912-1818-0,698647,COLE SLAW KIMCHI SLAW,4,3.3#,13.2,11.4,2.98,0,green,http://yourURL?LOCATION=
A5-92-R-912-1818-60,928046,TURKEY BRST HONEY RSTD OG,2,5-6#,10,2.6,6.98,0,green,http://yourURL?LOCATION=
A5-96-L-1092-1866-0,928032,CHICKEN BRST OVEN RST ABF,2,6-7#,12,2.2,4.92,0,green,http://yourURL?LOCATION=
A5-96-L-1092-1866-48,911477,CORNED BEEF BRISKET POINT,11,1.5-3.#,32,0,2.55,0,green,http://yourURL?LOCATION=
A5-9-L-1092-618-0,937923,BASE NY CHEESECAKE,1,50#,50,2.3,72,0,green,http://yourURL?LOCATION=
A5-9-L-1092-618-48,428195,DRESSING LEMON VINAGRTTE,6,12 OZ,5,12.4,15.96,0,green,http://yourURL?LOCATION=
A5-9-R-912-618-0,428212,DRESSING BALSAMIC VINAGRTTE LT,6,12 OZ,5,5.8,15.96,0,green,http://yourURL?LOCATION=
A5-9-R-912-618-60,100587,TUB LG HARIBO PEACH SLICES,12,15 OZ,12.25,4.8,32.29,0,green,http://yourURL?LOCATION=
A6-103-L-1320-1950-0,579003,MANCHEGO 4MO 15-20P SPAIN 7-9Z,1,10#,10,11.8,8.275,0,green,http://yourURL?LOCATION=
A6-103-L-1320-1950-60,645386,BOLOGNA PP LUNCHMEAT,12,5 OZ,3.75,31.8,7.56,0,green,http://yourURL?LOCATION=
A6-103-R-1140-1950-0,547103,BLUE CHEESE PRE-CUT DEN 7-9OZ,1,10#,10,4.8,5.707,0,green,http://yourURL?LOCATION=
A6-103-R-1140-1950-60,702200,SHORTENING LIQUID FRYING PHO,1,35#,36.7,383.8,17.91,1,red,http://yourURL?LOCATION=
A6-107-L-1320-2010-0,358080,HORSERADISH PURE,12,16 OZ,12,22.8,16.42,0,green,http://yourURL?LOCATION=
A6-107-L-1320-2010-60,358095,HORSERADISH PURE,12,5.5 OZ,4.125,38.2,10.08,0,green,http://yourURL?LOCATION=
A6-107-R-1140-2010-0,358101,GARLIC CHOPPED IN WATER,12,9 OZ,6.75,17.6,14.94,0,green,http://yourURL?LOCATION=
A6-107-R-1140-2010-60,358104,SAUCE COCKTAIL,12,9 OZ,6.75,18.4,12.04,0,green,http://yourURL?LOCATION=
A6-10-L-1320-654-0,508231,CHEESE SPREAD GARLIC & HERB,12,6.5 OZ,4.875,39.2,37.2,0,green,http://yourURL?LOCATION=
A6-10-L-1320-654-60,835911,BACON COOKED MEDIUM ROUND,1,4.4#,4.4,4.8,38.91,0,green,http://yourURL?LOCATION=
A6-110-L-1320-2058-0,244314,PARTY TRAY-HAM TURKEY CHEESE,8,1.75#,16,23.2,71.21,1,red,http://yourURL?LOCATION=
A6-110-L-1320-2058-60,482731,HAM HONEY MAPLE SYRUP,2,3.5#,8.5,1,4.76,0,green,http://yourURL?LOCATION=
A6-110-R-1140-2058-0,845289,BAGS PAPER WHITE 4# KK LOGO,500,4#,6.25,23,13.4,0,green,http://yourURL?LOCATION=
A6-110-R-1140-2058-60,812513,PASTA FETTUCCINE EGG,6,12 OZ,5.3,7,11.63,0,green,http://yourURL?LOCATION=
A6-115-L-1320-2118-0,353823,TEA DIET GREEN,4,1GAL,35,3.2,9.99,0,green,http://yourURL?LOCATION=
A6-115-L-1320-2118-60,943663,KOMBUCHA MANGO PASSIONFRT OG,12,14 OZ,19,4,21.5,0,green,http://yourURL?LOCATION=
A6-120-R-1140-2178-0,473516,RING MOLD GELATIN RAINBOW SF,6,19.5OZ.,8.5,60.8,6.6,2,red,http://yourURL?LOCATION=
A6-120-R-1140-2178-60,720200,TOMATO ALL PURP GROUND 105 OZ,6,#10 CAN,39.38,57.4,23.41,0,green,http://yourURL?LOCATION=
A6-124-L-1320-2238-0,928445,SALAMI GENOA ABF,3,3#,9,1,8.4,0,green,http://yourURL?LOCATION=
A6-124-L-1320-2238-60,830159,OLIVES PICANTE,2,5#,10,7.8,21.97,0,green,http://yourURL?LOCATION=
A6-124-R-1140-2238-0,928550,BACON TURKEY SL ORGANIC,12,8 OZ.,6,0.8,52.2,0,green,http://yourURL?LOCATION=
A6-124-R-1140-2238-60,830278,OLIVES CAL SICILIAN/GRN,2,5#,10,3,26.47,0,green,http://yourURL?LOCATION=
A6-127-L-1320-2286-0,628046,MILK WHOLE GALLON CORRUGATED,4,1 GAL,36,91.6,11.216,0,green,http://yourURL?LOCATION=
A6-127-L-1320-2286-60,753605,CHEESE MILD CHEDDAR SHRED,12,8 OZ,6,13.8,30.36,0,green,http://yourURL?LOCATION=
A6-127-R-1140-2286-0,753626,CHEESE COLBY JACK SLICED,12,7 OZ,5.25,15.6,28.2,0,green,http://yourURL?LOCATION=
A6-127-R-1140-2286-60,425968,GORGONZOLA SHEEP MILK WEDGE,12,8 OZ,6,3.4,26.4,0,green,http://yourURL?LOCATION=
A6-132-L-1320-2346-60,671005,FETA CRUMBLED BULK,2,5 #,10,53,2.2245,0,green,http://yourURL?LOCATION=
A6-132-R-1140-2346-0,106500,FETA CRUMBLED BULK,2,5#,10,91.8,3.4,0,green,http://yourURL?LOCATION=
A6-132-R-1140-2346-60,806257,CEREAL HOT MUESLI,4,18 OZ,5.15,31.8,10.16,0,green,http://yourURL?LOCATION=
A6-137-L-1320-2406-0,872203,TUB LG SOUR CHERRY BALLS,12,20 OZ,16,11.4,24.04,0,green,http://yourURL?LOCATION=
A6-137-L-1320-2406-60,118803,SOUP STUFFED PEPPER,2,8#,16,47,1.66,0,green,http://yourURL?LOCATION=
A6-137-R-1140-2406-0,282732,SPREAD MARTINS HOLIDAY CHEESE,2,4.5#,9,12.4,2.765,0,green,http://yourURL?LOCATION=
A6-13-R-1140-702-0,770398,SAUSAGE CHICKEN MOZZ PEPPER,8,9 OZ,4.5,8.6,25.08,0,green,http://yourURL?LOCATION=
A6-13-R-1140-702-60,646200,KETCHUP 33% TOMATO SOLIDS,6,#10 CAN,49,12.2,21.6,0,green,http://yourURL?LOCATION=
