LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
B15-206-R-3468-3306-84,895666,TUB MD OMEGA 3 MIX (RAW),12,10 OZ,7.5,170,30.89,0,green,http://yourURL?LOCATION=
B15-209-R-3468-3366-0,153200,AMERICAN SLICED STACK 120CT*,4,5#,20,132.6,1.9201,0,green,http://yourURL?LOCATION=
B15-209-R-3468-3366-60,880233,KOMBUCHA POMEGRANATE,12,16 OZ,22.5,40,27,0,green,http://yourURL?LOCATION=
B15-213-L-3648-3426-0,816900,MIX SWEET DH GOLD' N MOIST,1,50#,51,2.8,48.11,0,green,http://yourURL?LOCATION=
B15-213-L-3648-3426-60,839560,CANDY CORN TAFFY,1,23#,21.9,0,30.36,0,green,http://yourURL?LOCATION=
B15-213-L-3648-3426-84,894016,POTATOES MASHED HOMESTYLE,12,32 OZ,24,134.2,19.61,0,green,http://yourURL?LOCATION=
B15-213-R-3468-3426-0,883600,CHOCOLATE CHIP DARK SEMI SWT1M,1,25#,25,38.2,41.5,0,green,http://yourURL?LOCATION=
B15-213-R-3468-3426-60,446700,GUMMI BUNNIES,4,5#,22,0,22.51,0,green,http://yourURL?LOCATION=
B15-213-R-3468-3426-84,575449,YOGURT GREEK BLACK CHERRY,6,24OZ,9,88,16.49,0,green,http://yourURL?LOCATION=
B15-217-L-3648-3486-0,825000,BASE BREAD ENG MUFFIN 1 to 1,1,50#,51,7.8,49.78,1,red,http://yourURL?LOCATION=
B15-217-L-3648-3486-60,704242,DUM DUM POPS,1,30#,30,6.8,63.3,0,green,http://yourURL?LOCATION=
B15-217-L-3648-3486-84,499374,YOGURT ALMOND PLAIN,12,6 OZ,4.5,29,12.99,0,green,http://yourURL?LOCATION=
B15-217-R-3468-3486-0,128500,SOUR CREAM BULK,1,30#,30,124.6,1.0533,0,green,http://yourURL?LOCATION=
B15-217-R-3468-3486-60,359634,YOGURT LOW FAT VANILLA,6,32 OZ,12,92.2,10.55,0,green,http://yourURL?LOCATION=
B15-217-R-3468-3486-84,209903,TUB SM MIX POWER WITH M&M,12,10 OZ,8.5,180.4,25.54,0,green,http://yourURL?LOCATION=
B15-219-L-3648-3534-0,710200,BASE STA-SOFT BUN 1 TO 1,1,50#,51,28,47.35,4,red,http://yourURL?LOCATION=
B15-219-L-3648-3534-60,200402,DRESSING CAESAR ROMAN,4,GALLON,31.65,8.8,48.89,0,green,http://yourURL?LOCATION=
B15-219-L-3648-3534-84,475591,YOGURT GREEK FLIP NUTTY NANA,12,5.3 OZ,3.975,47.6,12.84,1,red,http://yourURL?LOCATION=
B15-219-R-3468-3534-0,639164,MILK 1% LONG LIFE FRESH,12,32 OZ,24,44.6,13.7,1,red,http://yourURL?LOCATION=
B15-219-R-3468-3534-60,714967,SHIPPER PNT BTR CUPS MILK/DARK,144,SHIPPER,99.99,0,156.96,0,green,http://yourURL?LOCATION=
B15-219-R-3468-3534-84,188400,SOUR CREAM BULK,2,5#,10,601.4,1.101,0,green,http://yourURL?LOCATION=
B15-223-L-3648-3594-0,764742,KOMBUCHA 3 ROOT (BOTTLE),12,16 OZ,12,8,25,0,green,http://yourURL?LOCATION=
B15-223-L-3648-3594-60,764511,KOMBUCHA JUNIPER ROSE,12,16 OZ,12,14.8,26.45,0,green,http://yourURL?LOCATION=
B15-223-L-3648-3594-84,542894,CREAMER SOUTHERN BUTTER PECAN,6,16 OZ,6,125,9.6,0,green,http://yourURL?LOCATION=
B15-223-R-3468-3594-0,837353,SUGAR FRUIT GRAN CANE,1,50#,50,4.8,26.58,0,green,http://yourURL?LOCATION=
B15-223-R-3468-3594-60,902629,SUGAR GRANULATED CANE EFG,1,50#,50,126.2,22.31,0,green,http://yourURL?LOCATION=
B15-223-R-3468-3594-84,905951,ROAST BEEF SLICED ABF,6,6 OZ,3.01,0.6,28.26,0,green,http://yourURL?LOCATION=
B15-227-L-3648-3654-0,818000,BASE BUN 1 to 1,1,50#,51,8.2,45.77,0,green,http://yourURL?LOCATION=
B15-227-L-3648-3654-60,880288,KOMBUCHA SUPERTEA SWEET THORN,12,16 OZ,22.5,10.2,27,0,green,http://yourURL?LOCATION=
B15-227-L-3648-3654-84,294930,PRETZELS YOGURT CHRISTMAS NP,1,15#,9,2,23,0,green,http://yourURL?LOCATION=
B15-227-R-3468-3654-0,721983,YEAST DRY,20,1#,23,74.4,38.4,0,green,http://yourURL?LOCATION=
B15-227-R-3468-3654-60,585903,CANDY CORN APPLE CIDER,1,30#,32,0,31.7,0,green,http://yourURL?LOCATION=
B15-227-R-3468-3654-84,370650,SMOKIES BEEF SPICY PROSPECT CH,3,2.5#,7.5,23.2,41.97,0,green,http://yourURL?LOCATION=
B15-231-L-3648-3714-0,815600,BROWNIE MIX FEATHER FLUFF,1,50#,51,9.4,70.32,0,green,http://yourURL?LOCATION=
B15-231-L-3648-3714-60,768011,POT ROAST CHUCK,6,24 OZ,9,1.4,75.6,0,green,http://yourURL?LOCATION=
B15-231-L-3648-3714-84,542843,CREAMER HAZELNUT,6,16 OZ,6,131.8,9.6,1,red,http://yourURL?LOCATION=
B15-231-R-3468-3714-0,217133,CREAM HEAVY WHIPPING PINT,12,16 OZ,12,116.2,35.14,3,red,http://yourURL?LOCATION=
B15-231-R-3468-3714-60,880255,KOMBUCHA ORANGE CARROT GINGER,12,16 OZ,22.5,9.6,27,0,green,http://yourURL?LOCATION=
B15-231-R-3468-3714-84,910861,CHEESE SHANKLISH,12,8 OZ,6,0,63,0,green,http://yourURL?LOCATION=
B15-235-L-3648-3762-0,773203,CRACKER FLATBREAD SEA SALT,10,8 OZ,5.36,43.4,15.88,0,green,http://yourURL?LOCATION=
B15-235-L-3648-3762-60,104700,FETA CHEESE IN BRINE,2,9#,18,35.4,2.11,1,red,http://yourURL?LOCATION=
B15-235-L-3648-3762-84,197800,PASTA FRESH LINGUINE,6,12 OZ,4.5,30,10.06,0,green,http://yourURL?LOCATION=
B15-235-R-3468-3762-0,217082,CREAMER HALF/HALF FAT FREE,12,32 OZ,24,60,27.58,0,green,http://yourURL?LOCATION=
B15-235-R-3468-3762-60,766142,SYNERGY RASPBERRY CHIA,12,16 OZ,14.16,53.4,23.35,0,green,http://yourURL?LOCATION=
B15-235-R-3468-3762-84,936474,TURKEY HONEY CURED SLICED,12,7 OZ,5.25,40,34.2,0,green,http://yourURL?LOCATION=
B15-240-L-3648-3822-0,240803,CHICK PEAS GARBANZO 9MM,1,50#,50,654.8,29.23,0,green,http://yourURL?LOCATION=
B15-240-L-3648-3822-60,766135,SYNERGY GRAPE CHIA,12,16 OZ,14.16,28,23.35,2,red,http://yourURL?LOCATION=
B15-240-L-3648-3822-84,806100,FILLING BAG EEZ CHERRY,12,2#,26,8.8,45.36,0,green,http://yourURL?LOCATION=
B15-240-R-3468-3822-0,880178,KOMBUCHA GINGER LEMON,12,16 OZ,22.5,41.8,27,2,red,http://yourURL?LOCATION=
B15-240-R-3468-3822-60,813700,DONUT MIX DEVIL'S FOOD CAKE,1,30#,31,5.6,33.4,0,green,http://yourURL?LOCATION=
B15-240-R-3468-3822-84,392803,TUB LG CORN NUTS RSTD W/SLT,12,9 OZ,7.75,13.6,11.1667,0,green,http://yourURL?LOCATION=
B15-245-L-3648-3882-0,824200,BASE WHITE BREAD 3 to 1,1,50#,51,8.4,45.35,1,red,http://yourURL?LOCATION=
B15-245-L-3648-3882-60,909132,CREAMER CHOCOLATE CLASSIC,6,32 OZ,15.3,1.3,16.5,0,green,http://yourURL?LOCATION=
B15-245-L-3648-3882-84,763803,CHEDDAR HOT PEPPER BUFLO WING,2,5#,10,31,4.27,0,green,http://yourURL?LOCATION=
B15-245-R-3468-3882-0,504803,GUMMI BEARS SOUR-WILD THINGS,4,4.5#,18,49.4,21.03,0,green,http://yourURL?LOCATION=
B15-245-R-3468-3882-60,880277,KOMBUCHA SUPERTEA PWER GREENS,12,16 OZ,22.5,13,27,0,green,http://yourURL?LOCATION=
B15-245-R-3468-3882-84,460512,DRESSING VINAIGRETTE CLASSIC,12,12.5 OZ,19.5,133,29.75,2,red,http://yourURL?LOCATION=
B15-250-L-3648-3942-0,289441,BREAD CRUMBS JAPANESE,1,25#,25,4.6,28.98,0,green,http://yourURL?LOCATION=
B15-250-L-3648-3942-60,299520,PASTA SALAD RIGATONI 3 TOMATO,4,3.3#,13.2,49.6,2.47,0,green,http://yourURL?LOCATION=
B15-250-L-3648-3942-84,584187,TUB SM CASHEWS 320 RSTD N/SALT,12,10 OZ,7.5,13.8,51.97,0,green,http://yourURL?LOCATION=
B15-250-R-3468-3942-0,393906,GUMMI WORMS MINI SOUR NEON,4,4.5#,18,5.8,21.44,0,green,http://yourURL?LOCATION=
B15-250-R-3468-3942-60,900286,BUTTER PASTURE CULTURED,15,1#,16.2,0,74.85,0,green,http://yourURL?LOCATION=
B15-250-R-3468-3942-84,915684,WRAP ITALIAN,4,5 OZ,1.25,1080.8,6.77,1,red,http://yourURL?LOCATION=
B15-254-L-3648-3990-0,826800,BASE BREAD HEARTH 5 to 1,1,50#,51,14,38.95,1,red,http://yourURL?LOCATION=
B15-254-L-3648-3990-60,880189,KOMBUCHA PINK LADY APPLE,12,16 OZ,22.5,45,27,1,red,http://yourURL?LOCATION=
B15-254-L-3648-3990-84,915656,WRAP TUSCAN GRILL CHICKEN,4,5 OZ,1.25,781.4,7.73,1,red,http://yourURL?LOCATION=
B15-254-R-3468-3990-0,215025,EGG NOG DELUXE OLD FASHIONED,12,32 OZ,24,121.2,27.62,2,red,http://yourURL?LOCATION=
B15-254-R-3468-3990-84,369742,TUB LG MIX BERRY FULL,12,13 OZ,10.75,28.8,30.99,0,green,http://yourURL?LOCATION=
B15-259-L-3648-4050-0,293162,LENTILS GREEN SMALL (ESTON),1,55#,55,1.8,36,0,green,http://yourURL?LOCATION=
B15-259-L-3648-4050-60,274900,ROAST BEEF CAP OFF,2,7.5#,15,133.6,4.29,0,green,http://yourURL?LOCATION=
B15-259-L-3648-4050-84,364731,BAGS GUMMI BEARS,12,12 OZ,9,81,14.96,0,green,http://yourURL?LOCATION=
B15-259-R-3468-4050-0,639181,MILK WHOLE LONG LIFE FRESH,12,32 OZ,24,10.6,13.9,0,green,http://yourURL?LOCATION=
B15-259-R-3468-4050-60,915617,STEAK PAPER BLACK,1000,6X30,17.6,23,29.85,0,green,http://yourURL?LOCATION=
B15-259-R-3468-4050-84,615160,COFFEE D-CUP SIGNATURE BLND SS,6,12 CT,1.57,14,31.74,0,green,http://yourURL?LOCATION=
B16-124-L-3876-2238-12,855000,BASE STA-SOFT WHITE BREAD,1,50#,51,5.2,47.1,0,green,http://yourURL?LOCATION=
B16-124-L-3876-2238-60,726100,ICING CLASSIC CARAMEL,1,23#,25,15.4,35.42,0,green,http://yourURL?LOCATION=
B16-124-L-3876-2238-96,430422,BACON CENTER PIECE EXTRA THICK,2,2.45#,4.9,105.6,56.27,0,green,http://yourURL?LOCATION=
B16-124-R-3696-2238-12,662021,PRUNES PITTED ASHLOCK X,1,22.04#,22.04,49,32.4,0,green,http://yourURL?LOCATION=
B16-124-R-3696-2238-60,502200,BEANS BLACK,24,19 OZ,26.8,8.8,21.56,0,green,http://yourURL?LOCATION=
B16-124-R-3696-2238-96,185887,TUB MD DRIED CHERRIES MICHIGAN,12,11 OZ,8.25,15.8,52.59,0,green,http://yourURL?LOCATION=
B16-127-L-3876-2286-12,631215,SUNFLOWER SEED KERNELS RAW,1,50#,50,22.6,24.5,1,red,http://yourURL?LOCATION=
B16-127-L-3876-2286-60,889594,KETTLE CHIP BARBEQUE,24,1.375OZ,2.062,54.6,10.56,0,green,http://yourURL?LOCATION=
B16-127-L-3876-2286-96,149102,SALSA PEACH PINEAPPLE,6,16 OZ,13.25,134.2,11.4,0,green,http://yourURL?LOCATION=
B16-127-R-3696-2286-12,358944,ORANGE JUICE PULP FREE,6,59 OZ,24,116.4,19.61,1,red,http://yourURL?LOCATION=
B16-127-R-3696-2286-60,766170,SYNERGY GINGERBERRY,12,16 OZ,14.16,275,23.35,6,red,http://yourURL?LOCATION=
B16-127-R-3696-2286-96,936698,HAVARTI DILL,2,4#,8,9,4.27,0,green,http://yourURL?LOCATION=
B16-132-L-3876-2346-12,766107,KOMBUCHA GINGERADE,12,16 OZ,14.16,472,23.35,14,red,http://yourURL?LOCATION=
B16-132-L-3876-2346-60,880211,KOMBUCHA CAYENNE CLEANSE,12,16 OZ,22.5,26,27,3,red,http://yourURL?LOCATION=
B16-132-L-3876-2346-96,645420,BOLOGNA THICK SLICED PP,12,5 OZ,3.75,19.4,7.56,0,green,http://yourURL?LOCATION=
B16-132-R-3696-2346-12,821268,FRUIT CHEWS ASSORTED WRAPPED,1,42#,42,1,36.73,0,green,http://yourURL?LOCATION=
B16-132-R-3696-2346-60,766163,SYNERGY STRAWBERRY SERENITY,12,16 OZ,14.16,94.4,23.35,5,red,http://yourURL?LOCATION=
B16-136-L-3876-2394-12,837000,MILK POWDERED (BAKERS BLEND),1,50#,50,1.8,53,1,red,http://yourURL?LOCATION=
B16-136-L-3876-2394-60,566881,TEA FLAVOR MANGO,36,8 OZ,31,5.6,31.1,0,green,http://yourURL?LOCATION=
B16-136-L-3876-2394-96,507483,GUMMI BEARS GREEN APPLE,4,5#,20,3.8,21.66,0,green,http://yourURL?LOCATION=
B16-136-R-3696-2394-12,614600,JUJU FISH ASSORTED-BULK,1,31#,31,58,25.89,0,green,http://yourURL?LOCATION=
B16-136-R-3696-2394-60,628896,PASTA CHICKPEA ELBOWS,6,8 OZ,3,25.8,13.5,0,green,http://yourURL?LOCATION=
B16-136-R-3696-2394-96,936705,HAVARTI PLAIN,2,5#,10,14,4.27,0,green,http://yourURL?LOCATION=
B16-141-L-3876-2454-12,764826,KOMBUCHA WELLNESS (BOTTLE),12,16 OZ,14.16,17.2,25,0,green,http://yourURL?LOCATION=
B16-141-L-3876-2454-60,526880,GUMMY EYES,4,5#,20,0,31.6,0,green,http://yourURL?LOCATION=
B16-141-L-3876-2454-96,852378,CHOCOLATE DRK/CHOC PEPP PATTIES,160,.5 OZ,5,0,41.85,0,green,http://yourURL?LOCATION=
B16-141-R-3696-2454-12,764819,KOMBUCHA LEMURIA KUAUI(BOTTLE),12,16 OZ,14.16,13.2,25,4,red,http://yourURL?LOCATION=
B16-141-R-3696-2454-60,766149,SYNERGY CHERRY CHIA,12,16 OZ,14.16,22.2,23.35,0,green,http://yourURL?LOCATION=
B16-141-R-3696-2454-96,358311,DIP SPINACH ARTICHOKE,6,11.5 OZ,4.4,0,8.18,0,green,http://yourURL?LOCATION=
B16-145-L-3876-2502-12,837234,FLOUR CAKE AMER.BEAUTY AB,1,50#,50,3.8,14.53,0,green,http://yourURL?LOCATION=
B16-145-L-3876-2502-60,910175,KOMBUCHA POMEGRNT LEMONADE OG,12,14 OZ,19,88.4,21.5,5,red,http://yourURL?LOCATION=
B16-145-L-3876-2502-96,507517,GUMMI BEARS STRAWBERRY BANANA,4,5#,20,10.4,21.66,0,green,http://yourURL?LOCATION=
B16-145-R-3696-2502-12,911505,BAR 4 VARIETY 16CT SHIPPER,96,1.6 OZ,26.67,0,88.66,0,green,http://yourURL?LOCATION=
B16-145-R-3696-2502-60,764798,KOMBUCHA LYCHEE PEACH (BOTTLE),12,16 OZ,14.16,12.4,25,0,green,http://yourURL?LOCATION=
B16-145-R-3696-2502-96,338702,TUB LG RAISINS GOLDEN,12,15 OZ,11.25,22,25.26,0,green,http://yourURL?LOCATION=
B16-150-L-3876-2562-12,810400,BASE CAKE HONEY CREAM CHOC,1,30#,31,7.2,38.28,2,red,http://yourURL?LOCATION=
B16-150-L-3876-2562-60,930076,MACAROON BITES IW,108,1.4 OZ,9.45,4.8,75.6,0,green,http://yourURL?LOCATION=
B16-150-L-3876-2562-96,387616,SALAD HAM,2,5#,10,141,2.392,2,red,http://yourURL?LOCATION=
B16-150-R-3696-2562-60,595389,LICORICE SHPPR SODA TWIST,48,5 OZ,15,0,39.36,0,green,http://yourURL?LOCATION=
B16-150-R-3696-2562-96,191310,TUB MD DARK CHOC RAISINS,12,15 OZ,11.25,20.6,32.375,0,green,http://yourURL?LOCATION=
B16-154-L-3876-2610-12,764833,KOMBUCHA BLUEBERRY (BOTTLE),12,16 OZ,14.16,15,25,4,red,http://yourURL?LOCATION=
B16-154-L-3876-2610-60,948423,SALAD COBB,4,7.25 OZ,1.81,73,8.76,0,green,http://yourURL?LOCATION=
B16-154-L-3876-2610-96,264700,FRANKS FRONT STREET,12,16 OZ,12,21.8,35.18,0,green,http://yourURL?LOCATION=
B16-154-R-3696-2610-12,608548,GRANOLA LOW FAT (NO RAISINS),1,37.5#,37.5,44.8,56.19,0,green,http://yourURL?LOCATION=
B16-154-R-3696-2610-60,764840,KOMBUCHA PEAR (BOTTLE),12,16 OZ,14.16,21.6,25,3,red,http://yourURL?LOCATION=
B16-154-R-3696-2610-96,366368,TUB LG DRIED MANGO SLICES,12,10 OZ,8.5,146.4,23.91,1,red,http://yourURL?LOCATION=
B16-159-L-3876-2670-12,84071,XCAKE MIX CTRY CLASSIC CARROT,1,30#,31,0,52.87,0,green,http://yourURL?LOCATION=
B16-159-L-3876-2670-60,609400,CUPS STYRO SQUAT #12SJ20,500,12 OZ,5,32.4,20.62,0,green,http://yourURL?LOCATION=
B16-159-L-3876-2670-96,370038,MILKSHAKE STRAWBERRY,12,12 OZ,9,51.6,11.88,0,green,http://yourURL?LOCATION=
B16-159-R-3696-2670-12,514500,BRIDGE MIX CHOCOLATE,1,30#,30,17,74.9,1,red,http://yourURL?LOCATION=
B16-159-R-3696-2670-60,615279,COFFEE GRND FRENCH ROAST,6,8 OZ,3,23.4,22.8,0,green,http://yourURL?LOCATION=
B16-159-R-3696-2670-96,190171,TUB MD CHOC CHERRIES,12,12 OZ,9,9.6,45.95,0,green,http://yourURL?LOCATION=
B16-163-L-3876-2718-12,814700,DONUT MIX OLD FASH SR CRM CA,1,30#,31,10.4,32.49,1,red,http://yourURL?LOCATION=
B16-163-L-3876-2718-60,840444,CANDY CORN,1,30#,30,0,30.5,0,green,http://yourURL?LOCATION=
B16-163-L-3876-2718-96,144000,RELISH CRANBERRY ORANGE,2,5#,10,52.4,2.09,0,green,http://yourURL?LOCATION=
B16-163-R-3696-2718-12,145023,HAM HONEY VIRGINIA SMKD W/A,2,12#,24,65.8,2.21,0,green,http://yourURL?LOCATION=
B16-163-R-3696-2718-60,719302,SHIPPER MINI PB CUP DRK/MILK,36,SHIPPER,99.99,0,120,0,green,http://yourURL?LOCATION=
B16-163-R-3696-2718-96,631415,CASHEWS 320 RAW,1,50#,50,147.6,260,0,green,http://yourURL?LOCATION=
B16-168-L-3876-2778-12,239903,BEANS DRY NAVY,1,50#,50,2,25.15,0,green,http://yourURL?LOCATION=
B16-168-L-3876-2778-60,911953,HAM WHOLE SMOKED BONE-IN,2,16#,32,0,2.11,0,green,http://yourURL?LOCATION=
B16-168-L-3876-2778-96,527003,CHEESE CUP LIMBURGER,12,8 OZ,6,20.8,32.4,0,green,http://yourURL?LOCATION=
B16-168-R-3696-2778-12,704200,PEANUTS I/S JUMBO R/S,1,25#,25,16.2,21,0,green,http://yourURL?LOCATION=
B16-168-R-3696-2778-60,766128,SYNERGY GREEN CHIA,12,16 OZ,14.16,15.4,23.35,0,green,http://yourURL?LOCATION=
B16-168-R-3696-2778-96,536503,TUB SM CHOC SUNFLOWERS CC,12,12 OZ,10,14.8,34.34,0,green,http://yourURL?LOCATION=
B16-172-L-3876-2826-12,926597,PROBIOTIC SPRKLNG LIME MINT OG,12,15.2 OZ,11.4,21.8,21.6,0,green,http://yourURL?LOCATION=
B16-172-L-3876-2826-60,839577,CANDY CORN LOLLIPOPS,1,17#,14.7,0,22.12,0,green,http://yourURL?LOCATION=
B16-172-L-3876-2826-96,499391,YOGURT ALMOND VANILLA,12,6 OZ,4.5,48.4,12.99,0,green,http://yourURL?LOCATION=
B16-172-R-3696-2826-12,616603,GINGER CRYSTALLIZED,4,11#,44,17.2,74.51,0,green,http://yourURL?LOCATION=
B16-172-R-3696-2826-60,579903,TUNA ALBACORE CHUNK WHITE,6,66.5 OZ,24.9,48.4,51.5,0,green,http://yourURL?LOCATION=
B16-172-R-3696-2826-96,417434,CHEESE SAUCE JALAPENO,4,80 OZ,20,149.4,26.62,1,red,http://yourURL?LOCATION=
B16-177-L-3876-2886-12,764763,KOMBUCHA GRAPE MEMORY (BOTTLE),12,16 OZ,22,26.4,25,23,red,http://yourURL?LOCATION=
B16-177-L-3876-2886-60,502600,BEANS CANNELLINI,24,19 OZ,34.8,6.4,21.56,0,green,http://yourURL?LOCATION=
B16-177-L-3876-2886-96,282447,YOGURT GREEK PLAIN TOTAL 0%,6,17.6 OZ,13.2,146.4,15.6,0,green,http://yourURL?LOCATION=
B16-177-R-3696-2886-12,827779,KOMBUCHA-HIBISCUS #7,12,16 OZ,22,82.8,23.35,1,red,http://yourURL?LOCATION=
B16-177-R-3696-2886-60,764539,KOMBUCHA RASPBERRY,12,16 OZ,12,19,26.45,1,red,http://yourURL?LOCATION=
B16-177-R-3696-2886-96,617200,DRESSING SALAD MIRACLE WHIP,4,128 OZ,34,160.2,42.45,0,green,http://yourURL?LOCATION=
B16-181-L-3876-2934-12,293145,LENTILS GREEN (LAIRD),1,55#,55,10,35.75,2,red,http://yourURL?LOCATION=
B16-181-L-3876-2934-60,910300,LID DELI CUP TF-MARTINS,500,8-32 OZ,5.07,68,21,0,green,http://yourURL?LOCATION=
B16-181-L-3876-2934-96,133542,CHEESE WEDGE FRENCH ONION LITE,12,6 OZ,4.5,19.6,25.44,0,green,http://yourURL?LOCATION=
B16-181-R-3696-2934-12,910168,KOMBUCHA COCONUT LIME OG,12,14 OZ,19,79,21.5,1,red,http://yourURL?LOCATION=
B16-181-R-3696-2934-60,834817,COTTAGE CHEESE 4% LARGE CURD,4,24 OZ,18,189.6,8.12,0,green,http://yourURL?LOCATION=
B16-181-R-3696-2934-96,416618,DRESSING COLE SLAW,6,12 OZ,5.4,12.8,15.96,0,green,http://yourURL?LOCATION=
B16-186-L-3876-2994-12,358776,MILK SOY VANILLA,6,64 OZ,24,34,16.32,0,green,http://yourURL?LOCATION=
B16-186-L-3876-2994-60,816015,MILK ALMOND ORIGINAL,6,48 OZ,18,49.2,18.42,0,green,http://yourURL?LOCATION=
B16-186-L-3876-2994-96,289041,HOT SAUCE PACKETS,200,7 GRAM,3.2,61.8,5.38,0,green,http://yourURL?LOCATION=
B16-186-R-3696-2994-12,214991,EGG NOG FAT FREE,12,32 OZ,24,0,27.62,0,green,http://yourURL?LOCATION=
B16-186-R-3696-2994-60,564501,PRETZEL YOGURT SPRING W/ PASTEL SGR,1,15#,15,0,23,0,green,http://yourURL?LOCATION=
B16-186-R-3696-2994-96,227600,CHEESE SWISS BABY SLICED,12,8 OZ,6,19,26.16,1,red,http://yourURL?LOCATION=
B16-190-L-3876-3042-12,432139,MILK REDUCED FAT 2% ORGANIC,6,64 OZ,24,225.2,22.02,3,red,http://yourURL?LOCATION=
B16-190-L-3876-3042-60,915417,STEAK PAPER BLACK,1000,8X30,23,24.2,39.5,0,green,http://yourURL?LOCATION=
B16-190-L-3876-3042-96,204300,CHEDDAR SHARP,12,8 OZ,6.5,34.8,29.1,2,red,http://yourURL?LOCATION=
B16-190-R-3696-3042-12,360345,MILK ALMOND ORIGINAL,6,64 OZ,24,82,15.9,0,green,http://yourURL?LOCATION=
B16-190-R-3696-3042-60,660652,PUDDING TAPIOCA ZOGALO 16OZ,12,16 OZ,12,38.4,18.88,0,green,http://yourURL?LOCATION=
B16-190-R-3696-3042-96,285232,POTATO MASHED REDSKIN GARLIC,4,5#,20,16,1.092,0,green,http://yourURL?LOCATION=
B16-193-L-3876-3102-12,286952,MILK SOY UNSWEETENED ESL,6,64 OZ,26.75,29.6,16.32,0,green,http://yourURL?LOCATION=
B16-193-L-3876-3102-60,369647,MILK FLAX VANILLA,6,64 OZ,24,47.2,14.95,2,red,http://yourURL?LOCATION=
B16-193-L-3876-3102-96,180400,DRESSING POPPYSEED,6,15 OZ,10,39.4,15.96,0,green,http://yourURL?LOCATION=
B16-193-R-3696-3102-12,858651,LEMONADE ORIGINAL,6,59 OZ,25.75,163.4,7.44,0,green,http://yourURL?LOCATION=
B16-193-R-3696-3102-60,904741,MASHED POTATOES COUNTRY STYLE,4,5#,20,99.6,0.96,1,red,http://yourURL?LOCATION=
B16-193-R-3696-3102-96,506423,PEANUTS PITTSBURGH PIRATES,18,12 OZ,14.5,0,18.5,0,green,http://yourURL?LOCATION=
B16-196-L-3876-3150-12,358638,MILK LACTOSE FREE FF CAL FORT,6,64 OZ,24,21.2,18.18,2,red,http://yourURL?LOCATION=
B16-196-L-3876-3150-60,524432,MILK LACTOSE FREE 2% RED FAT,6,64 OZ,24,21,23.82,0,green,http://yourURL?LOCATION=
B16-196-L-3876-3150-96,299792,PASTA SALAD PESTO RIGATO,4,3.3#,13.2,39.8,2.68,0,green,http://yourURL?LOCATION=
B16-196-R-3696-3150-12,358455,MILK ORGANIC FAT FREE,6,64 OZ,24,57,23.88,2,red,http://yourURL?LOCATION=
B16-196-R-3696-3150-60,524517,MILK OMEGA 3 WHOLE,6,64 OZ,24,43.6,23.82,1,red,http://yourURL?LOCATION=
B16-196-R-3696-3150-96,204900,CHEDDAR EXTRA SHARP,12,8 OZ,6.5,40.6,31.59,0,green,http://yourURL?LOCATION=
B16-200-L-3876-3210-12,358623,MILK LACTOSE FREE FAT FREE,6,96 OZ,36,22.6,26.1,1,red,http://yourURL?LOCATION=
B16-200-L-3876-3210-60,524466,MILK CHOCOLATE 2% REDUCED FAT,6,64 OZ,24,36.4,24.78,3,red,http://yourURL?LOCATION=
B16-200-L-3876-3210-96,357504,POTATO SALAD AMERICAN PACKAGED,6,3#,18,160.6,16.29,1,red,http://yourURL?LOCATION=
B16-200-R-3696-3210-12,358779,MILK SOY PLAIN,6,64 OZ,24,47.6,16.32,2,red,http://yourURL?LOCATION=
B16-200-R-3696-3210-60,524415,MILK LACTOSE FREE FF/SKIM,6,64 OZ,24,28.4,23.82,2,red,http://yourURL?LOCATION=
B16-200-R-3696-3210-96,134542,MOZZARELLA LOMOIST PART SKIM*,2,6#,12.12,17.4,2.1055,0,green,http://yourURL?LOCATION=
B16-203-L-3876-3258-12,358626,MILK LACTOSE FREE 2% RED FAT,6,96 OZ,36,80,26.1,0,green,http://yourURL?LOCATION=
B16-203-L-3876-3258-60,476603,HAM OFF THE BONE 98% FAT FREE,2,9#,18,34,3.37,0,green,http://yourURL?LOCATION=
B16-203-L-3876-3258-96,681100,RAISINS YOGURT COVERED,1,30#,30,16,49.45,0,green,http://yourURL?LOCATION=
B16-203-R-3696-3258-12,358746,CREAMER HALF/HALF LOW FAT,12,32 OZ,24,21.8,31.85,0,green,http://yourURL?LOCATION=
B16-203-R-3696-3258-60,815964,CREAMER ALM MILK HAZELNUT,6,32 OZ,12,28,20.64,0,green,http://yourURL?LOCATION=
B16-203-R-3696-3258-96,140803,DRESSING SWEET VIDALIA ONION,6,16 OZ,8,36.6,14.64,0,green,http://yourURL?LOCATION=
B16-207-L-3876-3318-60,213900,BRATWURST RETAIL PK #7510,6,14 OZ,5,16.2,16.06,0,green,http://yourURL?LOCATION=
B16-207-L-3876-3318-96,542792,CREAMER AMARETTO,6,16 OZ,6,141.6,9.6,1,red,http://yourURL?LOCATION=
B16-207-R-3696-3318-12,358632,MILK LACTOSE FREE 1% LOWFAT,6,64 OZ,24,24,18.18,0,green,http://yourURL?LOCATION=
