LOCATION,\sITEM NO,ITEM DESCRIPTION,PACK,SIZE,ITEM WGT,WEEKLY MVMT,ITEM COST,CASES DAMAGED,COLOR_CASES DAMAGED,LINK_
A9-209-L-1938-3252-84,425237,LEMONADE POMEGRANATE,8,59 OZ,29.5,29.2,12.88,4,red,http://yourURL?LOCATION=
A9-209-R-1758-3252-48,117100,PARMESAN FULL WHEEL,1,24#,24,18.4,3.35,0,green,http://yourURL?LOCATION=
A9-209-R-1758-3252-84,483400,CANDY SPECKLED JELLY BEANS,1,31#,32,0,31.16,0,green,http://yourURL?LOCATION=
A9-213-L-1938-3312-0,617900,DRESSING REF BUTTERMILK RANCH,4,GALLON,34,29.8,37.88,0,green,http://yourURL?LOCATION=
A9-213-L-1938-3312-48,346221,OLD HOME FRUIT CAKE CLASSIC,24,15 OZ,27,0,78.85,0,green,http://yourURL?LOCATION=
A9-213-L-1938-3312-84,232688,TOMATO DICED,12,28 OZ,21,89,9.73,1,red,http://yourURL?LOCATION=
A9-213-R-1758-3312-0,910819,CHEESE BASIL PESTO BRAIDED BULK,4,5#,20,0,6.4,0,green,http://yourURL?LOCATION=
A9-213-R-1758-3312-48,638200,ASIAGO SHREDDED BULK,4,5#,20,40.6,3.29,0,green,http://yourURL?LOCATION=
A9-216-L-1938-3360-48,891700,T-SACK-HARDINGS MARKET,2000,12X7X22,29.2,160.2,33.4,3,red,http://yourURL?LOCATION=
A9-216-R-1758-3360-72,174702,PARTY TRAY-HORMEL SUPREME,8,2.48#,19.84,8.2,92.78,0,green,http://yourURL?LOCATION=
A9-219-L-1938-3420-0,722000,PIZZA SAUCE SUPER DOLCE SWEET,6,#10 CAN,46.3,12,28.17,0,green,http://yourURL?LOCATION=
A9-219-L-1938-3420-72,611300,MAYONNAISE EXTRA HEAVY,4,GALLON,33.04,163.2,25.97,0,green,http://yourURL?LOCATION=
A9-219-R-1758-3420-0,560319,WAFERS PINK APLINE,1,25#,25,0,40.25,0,green,http://yourURL?LOCATION=
A9-25-R-1758-804-0,908572,ICING DOUBLE DUTCH FUDGE,1,35#,35,23.6,48.44,0,green,http://yourURL?LOCATION=
A9-28-L-1938-840-0,385600,HAM 35%,4,13#,52,129.6,1.24,0,green,http://yourURL?LOCATION=
A9-2-L-1938-324-0,359406,YOGURT LIGHT RED VELVET CAKE,12,6 OZ,4.5,12.2,6.41,0,green,http://yourURL?LOCATION=
A9-30-R-1758-864-48,100424,MARGARINE BAKERS ZERO TRANS,1,50#,50,15.8,29.66,0,green,http://yourURL?LOCATION=
A9-33-L-1938-900-0,441166,TUB GUMMI WORMS HALLOWEEN,12,12 OZ,9,8,20.66,0,green,http://yourURL?LOCATION=
A9-35-R-1758-924-0,514100,SAUCE HEAVENLY HORSERADISH,12,8 OZ,6,24.2,17.1,0,green,http://yourURL?LOCATION=
A9-39-R-1758-984-0,833153,MIX COOKIE CUTOUT HOLIDAY,1,35#,35,4.8,33.28,0,green,http://yourURL?LOCATION=
A9-3-R-1758-336-0,375155,APPLE CIDER 100% PURE,9,64 OZ,36,49.6,14.87,0,green,http://yourURL?LOCATION=
A9-41-L-1938-1020-0,833139,MIX COOKIE CHINESE,1,35#,35,6.4,39.26,0,green,http://yourURL?LOCATION=
A9-42-R-1758-1032-48,833573,ICING CHOC STIR'N SPREAD,1,38#,38,8.6,56.6,0,green,http://yourURL?LOCATION=
A9-45-L-1938-1068-0,382756,SACKS HANDLE UP-STANDARD MKT,300,1/6-70#,47,53.2,36.76,0,green,http://yourURL?LOCATION=
A9-50-L-1938-1128-84,691065,BREADING CHESTER'S WESTERN,1,40#,42,25,48.02,0,green,http://yourURL?LOCATION=
A9-52-R-1758-1152-0,186992,T-SACK HIPPO-STINEBRINKS,1702,12X7X22,21,24,37.85,0,green,http://yourURL?LOCATION=
A9-52-R-1758-1152-48,823100,ICING SNOW QUEEN BASE,1,30#,31,5,45.81,0,green,http://yourURL?LOCATION=
A9-54-L-1938-1188-0,928543,HOT DOG BEEF OG,12,14 OZ,10.5,7.4,62.4,0,green,http://yourURL?LOCATION=
A9-54-L-1938-1188-84,668300,"PEPPERS RINGS HOT 1/4""",4,128 OZ,36.1,22.6,20.75,0,green,http://yourURL?LOCATION=
A9-56-R-1758-1212-0,730703,T-SACK-DOROTHY LANE,1000,11X7X22,15.38,21.2,19.83,0,green,http://yourURL?LOCATION=
A9-56-R-1758-1212-48,486203,BREADING MED COATER,1,50#,51,8.4,54.36,0,green,http://yourURL?LOCATION=
A9-58-L-1938-1248-0,135839,HAM BLACK FOREST-BULK,2,5.5#,11,21.8,5.52,0,green,http://yourURL?LOCATION=
A9-59-R-1758-1260-0,304800,GLOVES VINYL LARGE,10,100 CT,15,147,16.28,1,red,http://yourURL?LOCATION=
A9-59-R-1758-1260-48,272638,CONCENTRATE LEMONADE FCB,1,5 GAL,54,77.4,26.15,3,red,http://yourURL?LOCATION=
A9-62-L-1938-1296-0,919079,DRESSING CREAMY FETA,2,3.75#,7.5,1,19.6,0,green,http://yourURL?LOCATION=
A9-64-R-1758-1320-0,206400,WEINER NATURAL CASNG 8-1,6,2#,12,98.4,3.01,1,red,http://yourURL?LOCATION=
A9-67-L-1938-1356-0,148200,DIP SPINACH,2,5#,10,33.6,2.555,0,green,http://yourURL?LOCATION=
A9-69-R-1758-1380-48,910714,CRACKER WATER MIXED SHIPPER,72,4.4 OZ,22,0,98.2,0,green,http://yourURL?LOCATION=
A9-6-L-1938-444-0,232722,TOMATO PUREE,12,28 OZ,21,54.6,9.73,0,green,http://yourURL?LOCATION=
A9-6-R-1758-444-48,838291,CHOCOLATE SYRUP,6,#10 CAN,50,0.6,43.8,0,green,http://yourURL?LOCATION=
A9-71-L-1938-1416-0,696539,CONCENTRATE STRAW SHRTCAKE,1,5 GAL,54,193.2,26.15,0,green,http://yourURL?LOCATION=
A9-71-L-1938-1416-84,784497,SYRUP CANE ORIGINAL,12,24 OZ,36.75,6.4,36.12,0,green,http://yourURL?LOCATION=
A9-73-R-1758-1440-0,254800,MUSHROOMS SLICED BLANCHED,5,5# PAIL,44,22.8,53.5,3,red,http://yourURL?LOCATION=
A9-73-R-1758-1440-48,782300,PAD SCOURING DARK GREEN,20,6X9,1.42,39.4,5.29,0,green,http://yourURL?LOCATION=
A9-75-L-1938-1476-0,731700,SACKS HAND UP-HARDING FRIENDLY,300,1/6-70#,47,94.4,36.76,1,red,http://yourURL?LOCATION=
A9-75-L-1938-1476-84,640903,DIP MEXICALI W/BLACK BEANS,2,5#,10,23.4,3.09,0,green,http://yourURL?LOCATION=
A9-79-L-1938-1524-84,291100,RING MOLD STRAWBERRY FRUIT,6,14 OZ,6,27.8,4.31,0,green,http://yourURL?LOCATION=
A9-81-R-1758-1548-48,900902,CHEESE BALL SPICY TACO,6,11 OZ,4.125,0,19.14,1,red,http://yourURL?LOCATION=
A9-84-L-1938-1584-0,665600,PICKLES SLICES KRINKLE,4,128 OZ,38.9,62,15.25,8,red,http://yourURL?LOCATION=
A9-84-L-1938-1584-84,511306,CHILI SAUCE,4,80 OZ,20,13.6,28.52,0,green,http://yourURL?LOCATION=
A9-86-R-1758-1608-48,502162,SUNFLOWER SEED KERNELS RNS,1,30#,30,84.2,24,0,green,http://yourURL?LOCATION=
A9-88-L-1938-1644-0,985642,FILM MEAT 75 GAUGE MW-4,1,"19""4000",32.8,13.2,67.84,1,red,http://yourURL?LOCATION=
A9-88-L-1938-1644-84,300829,T-SACK-VILLAGE MKT ILL,1000,12X7X22,14.72,35,20.2,1,red,http://yourURL?LOCATION=
A9-90-R-1758-1668-0,601560,PEAS SWEET EXTRA STANDARD,6,#10 CAN,39,11,25,0,green,http://yourURL?LOCATION=
A9-90-R-1758-1668-48,176500,CHEDDAR GARLIC OV RST,2,5#,10,24.4,4.27,0,green,http://yourURL?LOCATION=
A9-92-L-1938-1704-0,670600,SACKS BROWN KRAFT SQUAT,500,1/8-57#,40,21.6,25.26,1,red,http://yourURL?LOCATION=
A9-92-L-1938-1704-84,835071,SALAMI HARD HOMELAND,4,5#,19.91,45,3.42,0,green,http://yourURL?LOCATION=
A9-93-R-1758-1716-0,617500,MAYONNAISE EXTRA HEAVY,4,128 OZ,33,23.8,28.58,0,green,http://yourURL?LOCATION=
A9-96-L-1938-1752-0,766037,GINGER ALE ORIGINAL 4 PK,6,4/12 OZ,33,18.8,26.2,0,green,http://yourURL?LOCATION=
A9-98-R-1758-1776-0,473616,RING MOLD SF PARFAIT RAINBOW,6,20 OZ.,8.5,63,6.6,0,green,http://yourURL?LOCATION=
A9-98-R-1758-1776-48,196835,SUNFLOWER SEED KERNELS SEA SLT,1,25#,25,7.6,30.94,0,green,http://yourURL?LOCATION=
B12-127-L-2898-2172-0,525452,MILK ORGANIC SOY VANILLA,6,64 OZ,24,20.8,16.92,0,green,http://yourURL?LOCATION=
B12-127-R-2718-2172-108,727800,OLIVE LOAF,2,4.5#,9,3.4,3.09,0,green,http://yourURL?LOCATION=
B12-132-R-2718-2232-0,764791,KOMBUCHA GROWLER COCONUT LIME,6,64 OZ,24,10.2,45,0,green,http://yourURL?LOCATION=
B12-133-L-2898-2244-84,832505,ICING GREEN ZTF,1,14#,14,4.2,19.24,0,green,http://yourURL?LOCATION=
B12-136-L-2898-2280-0,449416,JUJU PUMPKINS,1,30#,32,0,31.7,0,green,http://yourURL?LOCATION=
B12-136-R-2718-2280-0,797638,NUT THIN RANCH CRACKER,12,4.25 OZ,4.9,9.9,22.56,0,green,http://yourURL?LOCATION=
B12-137-R-2718-2292-84,834084,CHERRIES MARA MED WH N/STM,4,GALLON,37.6,5.6,50.9,0,green,http://yourURL?LOCATION=
B12-141-R-2718-2340-0,833685,VANILLA 3 STAR,4,128 OZ,35,8.4,90.75,0,green,http://yourURL?LOCATION=
B12-142-L-2898-2352-84,868987,PARM ROMANO ASIAGO SHRED,12,5 OZ,3.75,0,20.2,0,green,http://yourURL?LOCATION=
B12-146-L-2898-2400-0,764805,KOMBUCHA GROWLER CHERRY COLA,6,64 OZ,24,6.2,45,0,green,http://yourURL?LOCATION=
B12-151-R-2718-2460-0,554879,PEPPER RINGS HOT BANANA,4,128 OZ,32,2.6,18.74,0,green,http://yourURL?LOCATION=
B12-152-L-2898-2472-84,233400,BBQ SAUCE,4,128 OZ,40,6.6,26.17,0,green,http://yourURL?LOCATION=
B12-156-L-2898-2520-84,628539,TURKEY BRST OVEN RST,2,10#,18,20.2,1.99,0,green,http://yourURL?LOCATION=
B12-156-R-2718-2520-84,582844,BOX WINDOW OCCASIONS,50,26X18X5,29,1,84.06,0,green,http://yourURL?LOCATION=
B12-160-R-2718-2568-0,785200,CONT SANDWICH WEDGE CLR W/LIDS,250,7X3X3.5,8,45.8,34.39,0,green,http://yourURL?LOCATION=
B12-161-L-2898-2580-84,828806,COLBY JACK MINI HORN*,2,6#,11.95,132.8,2.1775,0,green,http://yourURL?LOCATION=
B12-165-L-2898-2628-0,576299,LID PORTION CUP 2 OZ,25,100 CT,8.6,38.2,20.83,0,green,http://yourURL?LOCATION=
B12-166-L-2898-2640-84,895526,DELI BAG SLIDEZIP-DELI FRESH,500,11.5X8,12.5,54.4,16,0,green,http://yourURL?LOCATION=
B12-166-R-2718-2640-84,858583,JUICE ORANGE NFC,6,59 OZ,25.75,198.4,12.33,2,red,http://yourURL?LOCATION=
B12-170-L-2898-2688-0,369703,PLATES BLACK PLASTIC 3-COMP,400,"10.25""",20.6,5.2,54.09,0,green,http://yourURL?LOCATION=
B12-170-R-2718-2688-0,559803,POTATO SALAD ORIGINAL SIDE,3,8#,24,41,1.09,0,green,http://yourURL?LOCATION=
B12-171-L-2898-2700-84,279183,T-SACK-ORCHARD MKT SPRNG LAKE,1000,12X7X23,14.5,27.8,22.11,0,green,http://yourURL?LOCATION=
B12-174-L-2898-2736-0,187315,TURKEY BREAST GOLDEN BROWN,2,9#,18,242.6,3.46,0,green,http://yourURL?LOCATION=
B12-174-R-2718-2736-0,931609,PARFAIT SF MULTIPACK ASSORTED,6,8/3.5OZ,10.5,60.8,10.9573,0,green,http://yourURL?LOCATION=
B12-175-L-2898-2748-84,579886,TUNA SKIPJACK CHUNK LIGHT,6,66.5 OZ,24.9,68.6,39,0,green,http://yourURL?LOCATION=
B12-175-R-2718-2748-84,576333,CUPS PORTION CLEAR 2 OZ,25,100 CT,12,64.4,28.48,0,green,http://yourURL?LOCATION=
B12-179-L-2898-2796-0,821336,STARLIGHT MINTS PEPERMINT,8,5#,42,6.8,27.46,1,red,http://yourURL?LOCATION=
B12-179-R-2718-2796-0,926226,COOKIE COCOA HIT SHIPPER,72,4.7 OZ,21.15,6,62.2,0,green,http://yourURL?LOCATION=
B12-180-R-2718-2808-84,697508,DRESSING GOLDEN ITALIAN,4,GALLON,31.093,31.4,32.98,0,green,http://yourURL?LOCATION=
B12-184-L-2898-2856-0,553077,BOLOGNA BEEF 1/4 STICK,4,4.97#,19.88,6.8,2.96,0,green,http://yourURL?LOCATION=
B12-184-R-2718-2856-0,676548,PAPAYA DICED DRIED,4,11#,44,4.3,54.89,0,green,http://yourURL?LOCATION=
B12-185-R-2718-2868-84,868900,TURKEY BREAST NO SALT,1,7#,7,30.4,5.3,0,green,http://yourURL?LOCATION=
B12-189-L-2898-2916-0,827861,HAM COOKED 10%,2,13#,26,106.4,1.53,0,green,http://yourURL?LOCATION=
B12-189-R-2718-2916-0,419372,CANDY CORN CHERRY,1,30#,30,0,30.8,0,green,http://yourURL?LOCATION=
B12-190-L-2898-2928-84,685098,MOZZARELLA /PROV 50/50 DICED*,6,5#,30,27.4,2.0005,0,green,http://yourURL?LOCATION=
B12-191-L-2898-2964-0,423061,PIZZA CRUST ULTRA THIN/CRISPY,10,"12""-3CT",8.91,65.4,26.05,0,green,http://yourURL?LOCATION=
B12-192-L-2898-2976-84,241932,TURKEY BREAST CAJUN STYLE,2,5#,10,32.8,5.1,0,green,http://yourURL?LOCATION=
B12-192-R-2718-2976-84,146700,SALSA THICK & CHUNKY FRESH,6,16 OZ,13.25,231.6,11.4,0,green,http://yourURL?LOCATION=
B12-195-R-2718-3024-0,553536,PECAN PIECES MEDIUM FANCY,1,30#,30,14.8,201.0032,0,green,http://yourURL?LOCATION=
B12-196-L-2898-3036-84,240302,MICRO TRAY BLACK OBLONG,500,16 OZ,22,2.4,75.37,0,green,http://yourURL?LOCATION=
B12-199-L-2898-3084-0,948416,SALAD CHEF,4,7.35 OZ,1.83,236.7,8.76,0,green,http://yourURL?LOCATION=
B12-200-L-2898-3096-84,754730,RICE BOTAN CALROSE,8,5#,40,4,30.6,0,green,http://yourURL?LOCATION=
B12-203-L-2898-3144-0,523853,DRINK MANGO TETRA PAK,12,33.8 OZ,29,47.2,7.13,1,red,http://yourURL?LOCATION=
B12-203-R-2718-3144-0,447100,AMERICAN SLICED STACK 160 CT*,4,5#,20,17.2,1.7525,1,red,http://yourURL?LOCATION=
B12-204-L-2898-3156-84,281303,FAVA BEANS SPLIT DRY,1,55#,55,3.6,16,0,green,http://yourURL?LOCATION=
B12-206-L-2898-3192-0,357286,T-SACK-PAULS MKT,1000,12X7X20,14.2,20,18.56,0,green,http://yourURL?LOCATION=
B12-206-R-2718-3192-0,425220,LIMEADE,8,59 OZ,29.5,27.6,12.88,0,green,http://yourURL?LOCATION=
B12-207-R-2718-3204-84,385542,ALMONDS SMOKEHOUSE,1,25#,25,7,86.5,0,green,http://yourURL?LOCATION=
B12-209-L-2898-3252-0,736400,HAM MAPLE GLAZED,1,8.5#,8.5,26.6,4.6,0,green,http://yourURL?LOCATION=
B12-209-R-2718-3252-0,882708,TEA ICED VITAMIN LEMON,12,20 OZ,17.55,58,11.16,1,red,http://yourURL?LOCATION=
B12-210-L-2898-3264-84,527577,WAFER CARAMEL SEA SALT BURST,1,25#,25,0,40.25,0,green,http://yourURL?LOCATION=
B12-210-R-2718-3264-84,605748,TEA ARNOLD PALMER 1/2 & 1/2,4,1 GAL,35,21.4,9.99,1,red,http://yourURL?LOCATION=
B12-213-L-2898-3312-0,359340,KEFIR DRINK LF CHERRY,6,32 OZ,12,66.4,13.4,0,green,http://yourURL?LOCATION=
B12-214-L-2898-3324-84,357480,MACARONI SALAD AMISH PACKAGED,6,32 OZ,12,66.8,15.1,0,green,http://yourURL?LOCATION=
B12-214-R-2718-3324-84,347921,EASTER CANDY CORN,1,30,32,0,29.3,0,green,http://yourURL?LOCATION=
B12-217-L-2898-3372-0,625051,CONT CARRYOUT SUGARCANE MW,500,6X6X3,24.9,3.4,42.5,0,green,http://yourURL?LOCATION=
B12-217-R-2718-3372-0,923517,T-SACK-VILLAGE MKTS WEST MICH,2000,12X7X21,31,20.4,41.3,0,green,http://yourURL?LOCATION=
B12-219-L-2898-3420-0,513253,FILLING CHOCOLATE BAVARIAN,1,20#,21,9.6,13.62,0,green,http://yourURL?LOCATION=
B12-219-R-2718-3420-0,289300,MORTADELLA CLASSIC PISTACHIO,2,14#,28,23.2,2.83,0,green,http://yourURL?LOCATION=
B12-220-R-2718-3432-84,169890,BAGS ROLL PRODUCE-WALTS,3000,12X20,28.32,10,40.47,0,green,http://yourURL?LOCATION=
B12-223-L-2898-3480-0,919660,ICING CREAM CHS BTTRCRM ZTF,1,18#,18,60,38.03,0,green,http://yourURL?LOCATION=
B12-223-R-2718-3480-0,924203,HAM SMOKED,8,2.2-2.7,20,5.7,3.29,0,green,http://yourURL?LOCATION=
B12-224-L-2898-3492-84,357576,MACARONI SALAD,2,5#,10,533.6,0.916,0,green,http://yourURL?LOCATION=
B12-227-R-2718-3540-0,834637,HAM COOKED 35%,4,13#,52,21.8,1.33,0,green,http://yourURL?LOCATION=
B12-228-L-2898-3552-84,549524,PEANUTS I/S R/S,12,20 OZ,15,30.2,16.25,0,green,http://yourURL?LOCATION=
B12-228-R-2718-3552-84,567068,MAYONNAISE EXTRA HEAVY,4,128 OZ,28.8,37.8,24,0,green,http://yourURL?LOCATION=
B12-231-L-2898-3600-0,821285,FUN MIX-PINATA WRPD ASTD CNDI,8,4#,32,5.6,30.8,0,green,http://yourURL?LOCATION=
B12-232-L-2898-3612-84,786403,SALAMI GENOA DILUSSO,4,1/2 PC,18.5,6,4.72,0,green,http://yourURL?LOCATION=
B12-232-R-2718-3612-84,696505,WATER IN PAPER CARTON,12,1 LTR,28.4,34.8,9.99,0,green,http://yourURL?LOCATION=
B12-235-L-2898-3648-0,625600,CONT CLEAR HINGED SLP25,500,6X6X3.1,21.2,8.8,54.26,0,green,http://yourURL?LOCATION=
B12-235-R-2718-3648-0,943300,TRASH BAG BEIGE 1.7MIL 33 GAL,250,33X40,39.19,8.8,40.75,0,green,http://yourURL?LOCATION=
B12-236-R-2718-3660-84,775803,MIXED NUTS DELUXE RAW,1,25#,25,6.2,134.59,0,green,http://yourURL?LOCATION=
B12-240-L-2898-3708-0,523953,DRINK GUAVA TETRA PAK,12,33.8 OZ,29,52.8,7.13,0,green,http://yourURL?LOCATION=
B12-240-R-2718-3708-0,564535,PEANUTS BUTTER TOASTED,1,25#,25,17,33,0,green,http://yourURL?LOCATION=
B12-241-L-2898-3720-84,605848,TEA SWEET,4,1 GAL,35,14.8,9.99,0,green,http://yourURL?LOCATION=
B12-245-L-2898-3768-0,700848,NON PAREIL DARK CHOC SNO CAPS,1,25#,25,15,57.769,0,green,http://yourURL?LOCATION=
B12-245-R-2718-3768-0,360355,MILK ALMOND CHOCOLATE,6,64 OZ,25.15,23.8,15.9,0,green,http://yourURL?LOCATION=
B12-246-L-2898-3780-84,412506,SWEDISH FISH RED MINI,6,5#,31,45,61.93,0,green,http://yourURL?LOCATION=
B12-246-R-2718-3780-84,193303,PASTA SALAD SWT BACON BOWTIE,2,5#,10,67,2.21,1,red,http://yourURL?LOCATION=
B12-250-L-2898-3828-0,252699,BUTTER SPREAD GARLIC HERB,12,6.5 OZ,4.88,67.2,19.49,0,green,http://yourURL?LOCATION=
B12-250-R-2718-3828-0,502638,TEA GREEN GINGER TWIST,12,13.5 OZ,20,54.4,16.2,0,green,http://yourURL?LOCATION=
B12-251-L-2898-3840-84,531232,WAFER RED ALPINE,1,25#,25,0,40.25,0,green,http://yourURL?LOCATION=
B12-251-R-2718-3840-84,928844,CAKE MIX YELLOW KSHER PAR 50#,1,50#,50,4.4,67,0,green,http://yourURL?LOCATION=
B12-254-R-2718-3876-0,245403,FILLING BAVARIAN CREAM,1,38#,40,69.2,17.67,2,red,http://yourURL?LOCATION=
B12-255-L-2898-3888-84,619546,MIX GUMMI SPOOKTACULAR,4,5#,20,0,22.51,0,green,http://yourURL?LOCATION=
B12-255-R-2718-3888-84,325812,BARLEY PEARL,1,50#,50,3.2,16.5,1,red,http://yourURL?LOCATION=
B12-259-L-2898-3936-0,358446,CREAM HALF & HALF ORGANIC,12,16 OZ,12,71.2,23.25,0,green,http://yourURL?LOCATION=
B12-259-R-2718-3936-0,357654,COLE SLAW AMISH PACKAGED,6,30 OZ,11.25,567.4,12.57,0,green,http://yourURL?LOCATION=
B12-260-L-2898-3948-84,678500,CONT CLEAR HINGED #C90PST1,250,8X8X3,21.6,30.4,33.33,0,green,http://yourURL?LOCATION=
B12-260-R-2718-3948-84,124300,CHEDDAR SUPER SHARP,1,10#,10,572.6,3.08,5,red,http://yourURL?LOCATION=
B13-127-R-2946-2172-0,292142,4 CHEESE ITALIAN BLEND,2,5#,10,72.2,2.88,0,green,http://yourURL?LOCATION=
B13-127-R-2946-2172-72,523653,DRINK PEACH TETRA PAK,12,33.8 OZ,29,45.4,7.13,2,red,http://yourURL?LOCATION=
B13-131-R-2946-2220-0,234218,PITA CHIPS SIMPLY NAKED,6,18 OZ,6.75,72.4,23.1,0,green,http://yourURL?LOCATION=
B13-131-R-2946-2220-24,597310,WATER PURIFIED DRINKING 1GAL,6,1 GAL,51.18,581.8,4.5,0,green,http://yourURL?LOCATION=
B13-132-R-2946-2232-0,916117,CONT STYRO 3-COMP PERF 85HT3R,200,8X8X3,7.5,153.4,13.19,0,green,http://yourURL?LOCATION=
B13-132-R-2946-2232-108,578033,CHEESE SHRED FANCY COLBY JACK*,12,8 OZ,6,633.4,14.541,0,green,http://yourURL?LOCATION=
B13-135-R-2946-2268-24,116021,PROSCIUTTO SLICED,12,3OZ,2.25,73.6,30.58,0,green,http://yourURL?LOCATION=
B13-135-R-2946-2268-72,199300,BAGS TOMRA ON A ROLL LARGE,100,38X52,30.5,8.4,36.72,0,green,http://yourURL?LOCATION=
B13-136-R-2946-2280-0,740700,RAISINS THOMPSON SELECT,1,30#,30,34,31.0706,0,green,http://yourURL?LOCATION=
B13-136-R-2946-2280-0,264303,DRINK APPLE COCKTAIL TETRA PAK,12,33.8 OZ,29,19.8,7.13,2,red,http://yourURL?LOCATION=
B13-136-R-2946-2280-120,941100,T-SACK-HOLIDAY ROYAL OAK,1000,12X7X22,13,25.6,27.5,0,green,http://yourURL?LOCATION=
B13-136-R-2946-2280-60,891800,T-SACK-HARDINGS PARCHMENT,2000,12X7X21,29.2,5,39.83,0,green,http://yourURL?LOCATION=
B13-138-R-2946-2304-60,84118,XPRETZEL FROSTED DRIZZLE TREE W NP,1,15#,15,16.8,26.6,0,green,http://yourURL?LOCATION=
B13-138-R-2946-2304-84,416869,LIMEADE ALL NATURAL,6,59 OZ,24.65,29,12.19,1,red,http://yourURL?LOCATION=
B13-139-R-2946-2316-72,643019,LID ALUM FULL STEAM PAN,50,21X13X1,7,75,18.74,0,green,http://yourURL?LOCATION=
B13-140-R-2946-2328-0,359337,KEFIR DRINK LF VANILLA,6,32 OZ,12,76.2,13.4,0,green,http://yourURL?LOCATION=
B13-141-R-2946-2340-0,113002,COLE SLAW DRESSING,12,32 OZ,29.6,147.8,36.95,0,green,http://yourURL?LOCATION=
B13-141-R-2946-2340-60,686016,PUMPKIN SHELLED PEPITA R/SLT,1,20#,20,97.2,33.6,0,green,http://yourURL?LOCATION=
B13-141-R-2946-2340-72,569261,CRANBERRY JUICE COCKTAIL,6,59 OZ,25.65,37.4,19.61,2,red,http://yourURL?LOCATION=
B13-141-R-2946-2340-96,362283,POTATOES MASHED WHIPPED,6,24 OZ,9,68.4,10.34,0,green,http://yourURL?LOCATION=
B13-142-R-2946-2352-84,542911,CREAMER CARAMEL MACCHIATO,6,16 OZ,6,76.8,9.6,0,green,http://yourURL?LOCATION=
B13-143-R-2946-2364-72,363027,CHICKEN HEAT & SERVE,12,28 OZ,21,9,64,0,green,http://yourURL?LOCATION=
B13-144-R-2946-2376-108,542928,CREAMER CINNABON,6,16 OZ,6,77,9.6,0,green,http://yourURL?LOCATION=
B13-144-R-2946-2376-120,681919,CREAM WHIPPING PINT HTST,12,16 OZ,14,34.4,30.48,0,green,http://yourURL?LOCATION=
B13-144-R-2946-2376-60,510116,HAM 98% IMPORTED POLISH BRAND,2,12#,24,229.6,1.79,5,red,http://yourURL?LOCATION=
B13-145-R-2946-2388-0,392100,HAM SMOKED VIRGINIA BRAND,2,12#,24,113.8,2.21,0,green,http://yourURL?LOCATION=
B13-145-R-2946-2388-60,737200,MUSHROOMS GARLIC MARINATED,3,#10 CAN,22.5,14.4,48.91,0,green,http://yourURL?LOCATION=
B13-146-R-2946-2400-0,827762,KOMBUCHA-LAVENDER #3,12,16 OZ,22,77.6,23.35,0,green,http://yourURL?LOCATION=
B13-146-R-2946-2400-108,155200,"PEPPER GREEN DICED 3/8""",1,5#,5.25,80.2,10.7,2,red,http://yourURL?LOCATION=
B13-146-R-2946-2400-84,239803,BEANS FAVA JUMBO DRY,1,50#,51,3,61,0,green,http://yourURL?LOCATION=
B13-146-R-2946-2400-84,505300,VINEGAR WINE,12,25 OZ,33.5,4.2,30.2,0,green,http://yourURL?LOCATION=
B13-148-R-2946-2424-120,359058,KEFIR DRINK LF STRAW/BANANA,6,32 OZ,12,81.6,13.4,0,green,http://yourURL?LOCATION=
B13-149-R-2946-2436-60,353623,TEA GREEN,4,1GAL,35,10.4,9.99,0,green,http://yourURL?LOCATION=
B13-149-R-2946-2436-72,704800,BACON BITS REAL,2,10#,21,14.2,120.05,0,green,http://yourURL?LOCATION=
B13-150-R-2946-2448-0,502672,TEA HIBISCUS SQUEEZE,12,13.5 OZ,20,24.6,16.2,0,green,http://yourURL?LOCATION=
B13-150-R-2946-2448-84,817936,SALAMI GENOA,6,3.5#,21,16,3.19,0,green,http://yourURL?LOCATION=
B13-151-R-2946-2460-0,650675,CRANBERRY RASPBERRY FLAVORED,1,25#,25,4.2,50.18,0,green,http://yourURL?LOCATION=
B13-151-R-2946-2460-60,919800,SACKS KRAFT-HILLSDALE MARKET,400,1/6-70#,56,3,31.26,1,red,http://yourURL?LOCATION=
B13-151-R-2946-2460-72,258114,COLE SLAW AMISH,2,5#,10,82.2,1.23,0,green,http://yourURL?LOCATION=
B13-152-R-2946-2472-120,274933,GEMS RAINBOW,1,27#,27,0,36.96,0,green,http://yourURL?LOCATION=
B13-153-R-2946-2484-72,837465,WAFERS COCOA LIGHT,1,50#,50,7,88.05,0,green,http://yourURL?LOCATION=
B13-153-R-2946-2484-96,424700,BOX PIZZA WHITE TAPERED,200,8X8X2.5,24.4,3.6,27.44,0,green,http://yourURL?LOCATION=
B13-154-R-2946-2496-108,523753,DRINK GRAPE TETRA PAK,12,33.8 OZ,29,28.4,7.13,0,green,http://yourURL?LOCATION=
B13-154-R-2946-2496-60,357462,POTATO SALAD MUSTARD,2,5#,10,682.4,0.86,3,red,http://yourURL?LOCATION=
B13-155-R-2946-2508-0,817903,WALNUT LIGHT GRANULATED PIECES,1,30#,31.2,4.6,97.3529,0,green,http://yourURL?LOCATION=
B13-155-R-2946-2508-0,159800,BEANS BOSTON BAKED,2,5#,10,84.8,1.75,0,green,http://yourURL?LOCATION=
